"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"4675","OPTCUR","JPYINR","OPTION","27-Jun-2023",54.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.035,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0175,"JPYINR"
"4683","OPTCUR","JPYINR","OPTION","27-Jun-2023",55,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.045,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0225,"JPYINR"
"4689","OPTCUR","JPYINR","OPTION","27-Jun-2023",55.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.03,"JPYINR"
"4696","OPTCUR","JPYINR","OPTION","27-Jun-2023",55.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.005,0.075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.04,"JPYINR"
"4701","OPTCUR","JPYINR","OPTION","27-Jun-2023",55.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.01,0.095,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0525,"JPYINR"
"4704","OPTCUR","JPYINR","OPTION","27-Jun-2023",56,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.015,0.12,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0675,"JPYINR"
"4832","OPTCUR","JPYINR","OPTION","27-Jun-2023",56.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.02,0.15,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.085,"JPYINR"
"5006","OPTCUR","JPYINR","OPTION","27-Jun-2023",56.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0275,0.1875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1075,"JPYINR"
"5087","OPTCUR","JPYINR","OPTION","27-Jun-2023",56.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.04,0.23,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.135,"JPYINR"
"5171","OPTCUR","JPYINR","OPTION","27-Jun-2023",57,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0525,0.2825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1675,"JPYINR"
"5192","OPTCUR","JPYINR","OPTION","27-Jun-2023",57.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.07,0.34,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.205,"JPYINR"
"5231","OPTCUR","JPYINR","OPTION","27-Jun-2023",57.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0925,0.4075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.25,"JPYINR"
"5233","OPTCUR","JPYINR","OPTION","27-Jun-2023",57.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.12,0.485,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3025,"JPYINR"
"5235","OPTCUR","JPYINR","OPTION","27-Jun-2023",58,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.155,0.575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.365,"JPYINR"
"5393","OPTCUR","JPYINR","OPTION","27-Jun-2023",58.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.1925,0.6675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.43,"JPYINR"
"5441","OPTCUR","JPYINR","OPTION","27-Jun-2023",58.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.24,0.775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5075,"JPYINR"
"5443","OPTCUR","JPYINR","OPTION","27-Jun-2023",58.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.2925,0.8925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5925,"JPYINR"
"5445","OPTCUR","JPYINR","OPTION","27-Jun-2023",59,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.355,1.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.6875,"JPYINR"
"5638","OPTCUR","JPYINR","OPTION","27-Jun-2023",59.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.425,1.16,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.7925,"JPYINR"
"5641","OPTCUR","JPYINR","OPTION","27-Jun-2023",59.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.505,1.31,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.9075,"JPYINR"
"5686","OPTCUR","JPYINR","OPTION","27-Jun-2023",59.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.6,1.47,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.035,"JPYINR"
"5731","OPTCUR","JPYINR","OPTION","27-Jun-2023",60,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.7,1.64,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.17,"JPYINR"
"5897","OPTCUR","JPYINR","OPTION","27-Jun-2023",60.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.81,1.82,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.315,"JPYINR"
"5921","OPTCUR","JPYINR","OPTION","27-Jun-2023",60.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.9325,2.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.47,"JPYINR"
"6682","OPTCUR","JPYINR","OPTION","27-Jun-2023",60.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.065,2.2,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.6325,"JPYINR"
"6691","OPTCUR","JPYINR","OPTION","27-Jun-2023",61,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.2075,2.4025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.805,"JPYINR"
"6693","OPTCUR","JPYINR","OPTION","27-Jun-2023",61.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.36,2.615,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.9875,"JPYINR"
"7376","OPTCUR","JPYINR","OPTION","27-Jun-2023",61.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.5225,2.8325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.1775,"JPYINR"
"7467","OPTCUR","JPYINR","OPTION","27-Jun-2023",61.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.6925,3.0525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.3725,"JPYINR"
"7677","OPTCUR","JPYINR","OPTION","27-Jun-2023",62,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.875,3.28,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.5775,"JPYINR"
"7679","OPTCUR","JPYINR","OPTION","27-Jun-2023",62.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.0625,3.5075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.785,"JPYINR"
"9433","OPTCUR","JPYINR","OPTION","27-Jun-2023",62.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.2575,3.7425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3,"JPYINR"
"9435","OPTCUR","JPYINR","OPTION","27-Jun-2023",62.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.4625,3.9775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.22,"JPYINR"
"10437","OPTCUR","JPYINR","OPTION","27-Jun-2023",63,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.6725,4.2175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.445,"JPYINR"
"10712","OPTCUR","JPYINR","OPTION","27-Jun-2023",63.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.885,4.46,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.6725,"JPYINR"
"10830","OPTCUR","JPYINR","OPTION","27-Jun-2023",63.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.105,4.7,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.9025,"JPYINR"
"11073","OPTCUR","JPYINR","OPTION","27-Jun-2023",63.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.33,4.945,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.1375,"JPYINR"
"11283","OPTCUR","JPYINR","OPTION","27-Jun-2023",64,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.5575,5.1925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.375,"JPYINR"
"1528","OPTCUR","JPYINR","OPTION","27-Jun-2023",64.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.7875,5.4375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.6125,"JPYINR"
"1549","OPTCUR","JPYINR","OPTION","27-Jun-2023",64.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.0225,5.6825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.8525,"JPYINR"
"7872","OPTCUR","JPYINR","OPTION","27-Jun-2023",64.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.26,5.93,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.095,"JPYINR"
"2342","OPTCUR","JPYINR","OPTION","27-Jun-2023",65,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.5,6.18,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.34,"JPYINR"
"3011","OPTCUR","JPYINR","OPTION","27-Jun-2023",65.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.74,6.425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.5825,"JPYINR"
"3036","OPTCUR","JPYINR","OPTION","27-Jun-2023",65.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.9825,6.6725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.8275,"JPYINR"
"2125","OPTCUR","JPYINR","OPTION","27-Jun-2023",65.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.2275,6.9225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.075,"JPYINR"
"3956","OPTCUR","JPYINR","OPTION","27-Jun-2023",66,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.47,7.17,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.32,"JPYINR"
"14330","OPTCUR","JPYINR","OPTION","27-Jun-2023",66.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.7175,7.4175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.5675,"JPYINR"
"14332","OPTCUR","JPYINR","OPTION","27-Jun-2023",66.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.9625,7.6675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.815,"JPYINR"
"14334","OPTCUR","JPYINR","OPTION","27-Jun-2023",66.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.21,7.915,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.0625,"JPYINR"
"15224","OPTCUR","JPYINR","OPTION","27-Jun-2023",67,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.455,8.165,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"15226","OPTCUR","JPYINR","OPTION","27-Jun-2023",67.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.7025,8.4125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"1582","OPTCUR","JPYINR","OPTION","27-Jun-2023",67.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.9525,8.6625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.7425,"JPYINR"
"1614","OPTCUR","JPYINR","OPTION","27-Jun-2023",67.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",7.2,8.91,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.905,"JPYINR"
"1618","OPTCUR","JPYINR","OPTION","27-Jun-2023",68,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",7.4475,9.1575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.07,"JPYINR"
"1620","OPTCUR","JPYINR","OPTION","27-Jun-2023",68.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",7.695,9.405,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.24,"JPYINR"
"1626","OPTCUR","JPYINR","OPTION","27-Jun-2023",68.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",7.945,9.655,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.4125,"JPYINR"
"1725","OPTCUR","JPYINR","OPTION","27-Jun-2023",68.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",8.1925,9.9025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.525,"JPYINR"
"3357","OPTCUR","JPYINR","OPTION","27-Jun-2023",69,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",8.44,10.15,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.4075,"JPYINR"
"3667","OPTCUR","JPYINR","OPTION","27-Jun-2023",69.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",8.69,10.4,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.585,"JPYINR"
"6284","OPTCUR","JPYINR","OPTION","27-Jun-2023",69.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",8.9375,10.6475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.615,"JPYINR"
"1982","OPTCUR","JPYINR","OPTION","27-Jun-2023",69.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",9.1875,10.8975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.7575,"JPYINR"
"10033","OPTCUR","JPYINR","OPTION","30-Jun-2023",53.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.54,7.245,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.3925,"JPYINR"
"2937","OPTCUR","JPYINR","OPTION","30-Jun-2023",53.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.2925,6.9975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.7325,"JPYINR"
"2950","OPTCUR","JPYINR","OPTION","30-Jun-2023",53.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.0475,6.7475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.49,"JPYINR"
"3199","OPTCUR","JPYINR","OPTION","30-Jun-2023",54,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.805,6.5,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.2475,"JPYINR"
"1573","OPTCUR","JPYINR","OPTION","30-Jun-2023",54.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.5625,6.2525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.5525,"JPYINR"
"1586","OPTCUR","JPYINR","OPTION","30-Jun-2023",54.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.32,6.005,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.31,"JPYINR"
"1264","OPTCUR","JPYINR","OPTION","30-Jun-2023",54.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.0825,5.7575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.825,"JPYINR"
"1464","OPTCUR","JPYINR","OPTION","30-Jun-2023",55,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.845,5.51,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.8125,"JPYINR"
"1157","OPTCUR","JPYINR","OPTION","30-Jun-2023",55.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.615,5.265,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.81,"JPYINR"
"7825","OPTCUR","JPYINR","OPTION","30-Jun-2023",55.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.385,5.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.2025,"JPYINR"
"7827","OPTCUR","JPYINR","OPTION","30-Jun-2023",55.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.1575,4.7775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.9675,"JPYINR"
"7829","OPTCUR","JPYINR","OPTION","30-Jun-2023",56,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.9375,4.5325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.735,"JPYINR"
"7831","OPTCUR","JPYINR","OPTION","30-Jun-2023",56.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.7225,4.2925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.5075,"JPYINR"
"7833","OPTCUR","JPYINR","OPTION","30-Jun-2023",56.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.51,4.055,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.2825,"JPYINR"
"7835","OPTCUR","JPYINR","OPTION","30-Jun-2023",56.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.3075,3.8175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.0625,"JPYINR"
"7837","OPTCUR","JPYINR","OPTION","30-Jun-2023",57,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.1125,3.5875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.85,"JPYINR"
"7839","OPTCUR","JPYINR","OPTION","30-Jun-2023",57.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.925,3.36,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.6425,"JPYINR"
"7841","OPTCUR","JPYINR","OPTION","30-Jun-2023",57.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.745,3.135,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.44,"JPYINR"
"7843","OPTCUR","JPYINR","OPTION","30-Jun-2023",57.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.575,2.915,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.245,"JPYINR"
"7845","OPTCUR","JPYINR","OPTION","30-Jun-2023",58,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.415,2.705,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.06,"JPYINR"
"7847","OPTCUR","JPYINR","OPTION","30-Jun-2023",58.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.26,2.495,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.8775,"JPYINR"
"7849","OPTCUR","JPYINR","OPTION","30-Jun-2023",58.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.12,2.295,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.7075,"JPYINR"
"7851","OPTCUR","JPYINR","OPTION","30-Jun-2023",58.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.9875,2.1025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.545,"JPYINR"
"7853","OPTCUR","JPYINR","OPTION","30-Jun-2023",59,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.8675,1.9175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.3925,"JPYINR"
"7855","OPTCUR","JPYINR","OPTION","30-Jun-2023",59.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.7575,1.7425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.25,"JPYINR"
